user_id,age,travel_type,region_visited,spending_usd,num_reviews,days_trip,social_shares,satisfaction_score,would_recommend
U2227,52,Turismo,Costa,374.35,4,14,2,4.72,1
U2228,25,Familiar,Sierra,178.64,14,2,2,4.05,1
U2229,33,Familiar,Costa,239.43,14,4,4,3.85,1
U2230,59,Familiar,Sierra,380.61,14,13,3,4.74,1
U2231,53,Negocios,Costa,274.26,14,8,1,3.4,0
U2232,47,Turismo,Sierra,216.98,18,2,5,3.45,1
U2233,35,Pareja,Costa,199.47,15,2,6,4.02,1
U2234,19,Turismo,Costa,339.96,19,6,3,3.96,1
U2235,30,Turismo,Costa,458.3,13,10,3,4.67,1
U2236,21,Turismo,Selva,230.39,12,7,3,3.65,1
U2237,43,Turismo,Selva,373.47,19,11,5,4.04,1
U2238,42,Turismo,Costa,222.84,19,3,2,4.09,1
U2239,47,Negocios,Sierra,434.81,2,12,3,4.16,1
U2240,28,Turismo,Sierra,422.99,3,10,4,4.43,1
U2241,24,Familiar,Selva,341.97,10,7,3,4.43,1
U2242,48,Familiar,Costa,340.24,5,6,3,4.22,1
U2243,61,Negocios,Sierra,286.38,12,6,3,3.92,1
U2244,27,Pareja,Costa,407.42,7,13,0,4.38,1
U2245,56,Turismo,Costa,336.37,9,4,0,4.23,0
U2246,30,Turismo,Selva,313.2,2,7,3,3.58,0
U2247,48,Familiar,Sierra,448.98,10,14,6,4.8,1
U2248,24,Familiar,Costa,207.48,6,5,6,4.09,1
U2249,59,Pareja,Costa,469.04,12,14,2,5.0,1
U2250,59,Turismo,Sierra,489.07,6,13,5,4.67,1
U2251,53,Familiar,Sierra,369.39,3,11,2,4.88,1
U2252,37,Negocios,Costa,209.99,10,3,3,3.94,1
U2253,21,Familiar,Selva,473.53,9,14,0,5.0,1
U2254,24,Familiar,Costa,262.49,5,4,2,4.13,0
U2255,18,Turismo,Costa,359.2,3,10,4,4.72,1
U2256,61,Turismo,Selva,396.95,5,12,3,4.29,1
U2257,62,Familiar,Costa,391.09,8,12,6,4.36,1
U2258,59,Negocios,Costa,316.86,8,10,4,4.27,1
U2259,64,Negocios,Sierra,267.02,14,7,4,4.02,1
U2260,30,Familiar,Selva,354.56,17,11,5,4.08,1
U2261,39,Turismo,Costa,317.3,11,11,5,4.12,1
U2262,38,Familiar,Selva,421.84,16,10,0,4.27,1
U2263,39,Turismo,Sierra,279.07,6,5,4,4.04,1
U2264,45,Negocios,Costa,423.74,11,12,2,5.0,1
U2265,26,Familiar,Sierra,348.54,10,6,3,4.23,1
U2266,43,Turismo,Costa,430.3,9,11,5,4.77,1
U2267,26,Negocios,Costa,266.05,15,7,2,4.23,1
U2268,32,Familiar,Sierra,519.74,7,14,3,5.0,1
U2269,27,Turismo,Selva,420.8,18,10,2,4.15,1
U2270,41,Turismo,Costa,405.17,1,14,6,4.64,1
U2271,59,Turismo,Costa,328.45,15,6,1,4.05,0
U2272,25,Familiar,Costa,326.61,2,9,2,4.63,1
U2273,41,Familiar,Costa,466.49,2,12,3,5.0,1
U2274,33,Familiar,Costa,177.54,10,2,4,3.96,1
U2275,43,Negocios,Costa,256.65,15,6,1,3.76,1
U2276,44,Familiar,Sierra,372.9,10,11,2,4.25,1
U2277,54,Turismo,Costa,145.83,19,2,2,3.97,1
U2278,21,Turismo,Costa,320.39,13,11,2,4.13,1
U2279,41,Turismo,Selva,180.58,11,7,3,3.91,1
U2280,36,Familiar,Selva,275.02,2,8,3,4.05,0
U2281,53,Familiar,Costa,570.38,13,13,0,4.91,1
U2282,56,Negocios,Costa,307.23,1,6,5,4.3,1
U2283,27,Turismo,Sierra,287.65,5,2,4,3.49,1
U2284,42,Familiar,Costa,289.62,7,7,4,4.56,1
U2285,35,Negocios,Costa,370.99,13,11,0,4.64,1
U2286,36,Pareja,Sierra,369.14,13,6,3,4.2,1
U2287,53,Turismo,Costa,324.32,6,7,4,4.12,0
U2288,27,Turismo,Costa,368.87,12,12,2,4.74,1
U2289,50,Turismo,Costa,426.06,8,11,1,4.33,1
U2290,22,Negocios,Costa,390.3,9,8,2,3.64,1
U2291,64,Pareja,Costa,256.36,18,8,4,4.32,1
U2292,52,Turismo,Selva,239.89,11,3,3,3.68,0
U2293,61,Familiar,Costa,370.76,11,13,2,4.71,1
U2294,51,Turismo,Costa,298.71,15,4,2,3.56,1
U2295,50,Negocios,Costa,450.38,9,13,3,4.14,1
U2296,38,Negocios,Selva,337.02,3,7,2,4.04,0
U2297,34,Turismo,Sierra,228.0,17,4,3,4.15,1
U2298,39,Pareja,Costa,127.58,17,3,1,3.56,1
U2299,54,Turismo,Selva,239.02,3,5,5,3.62,0
U2300,32,Turismo,Costa,329.81,19,6,1,4.15,1
U2301,52,Turismo,Costa,516.31,9,12,3,5.0,1
U2302,45,Turismo,Costa,408.52,17,11,3,4.79,1
U2303,24,Turismo,Costa,337.87,18,10,2,4.1,1
U2304,49,Familiar,Costa,265.66,15,4,2,4.24,1
U2305,28,Turismo,Sierra,280.87,1,4,3,3.86,0
U2306,27,Turismo,Costa,312.17,10,7,4,3.86,1
U2307,26,Negocios,Sierra,286.88,8,6,3,4.1,1
U2308,31,Pareja,Costa,316.21,10,7,0,3.94,1
U2309,30,Negocios,Costa,329.93,2,8,2,3.81,0
U2310,42,Negocios,Costa,431.52,19,12,1,4.69,1
U2311,19,Turismo,Selva,330.25,14,4,1,3.84,0
U2312,52,Turismo,Costa,359.4,8,14,3,4.62,1
U2313,24,Turismo,Sierra,271.39,19,6,2,3.61,1
U2314,38,Turismo,Costa,303.35,1,9,2,4.07,0
U2315,35,Familiar,Costa,320.14,16,5,3,4.73,1
U2316,20,Negocios,Costa,387.37,15,11,2,4.66,1
U2317,59,Familiar,Costa,244.64,5,3,3,3.85,1
U2318,56,Turismo,Costa,332.46,3,5,3,3.53,1
U2319,58,Turismo,Costa,162.61,17,3,2,3.4,1
U2320,28,Turismo,Sierra,212.5,10,4,4,3.67,1
U2321,56,Turismo,Costa,327.3,5,5,2,3.92,0
U2322,41,Familiar,Sierra,205.04,11,5,3,3.75,1
U2323,63,Turismo,Costa,369.72,6,11,2,4.31,0
U2324,36,Turismo,Sierra,292.17,4,10,2,4.06,0
U2325,21,Turismo,Sierra,462.58,7,11,2,4.71,1
U2326,43,Pareja,Costa,276.47,19,7,3,4.1,1
U2327,55,Turismo,Costa,389.75,7,10,3,4.5,1
U2328,59,Pareja,Sierra,294.89,14,5,3,3.77,1
U2329,49,Turismo,Selva,332.03,17,10,2,4.01,1
U2330,56,Negocios,Costa,321.43,17,12,3,4.71,1
U2331,62,Negocios,Costa,450.09,13,14,1,5.0,1
U2332,63,Turismo,Selva,360.4,1,10,4,4.83,1
U2333,53,Negocios,Costa,302.51,2,7,4,4.34,1
U2334,57,Negocios,Sierra,280.57,18,6,2,3.71,1
U2335,54,Pareja,Costa,213.94,4,4,1,3.56,0
U2336,50,Familiar,Costa,256.44,13,6,3,4.6,1
U2337,53,Familiar,Sierra,253.76,1,4,3,3.76,1
U2338,20,Negocios,Sierra,242.12,4,6,2,4.03,1
U2339,26,Negocios,Costa,278.55,2,6,4,3.83,0
U2340,25,Negocios,Costa,188.51,4,3,4,3.83,1
U2341,50,Familiar,Sierra,386.97,16,10,2,4.26,1
U2342,23,Pareja,Sierra,383.18,4,8,4,4.4,1
U2343,58,Turismo,Costa,363.0,9,7,3,3.91,0
U2344,56,Negocios,Sierra,347.78,17,6,1,4.08,1
U2345,21,Turismo,Sierra,244.39,2,5,4,3.68,0
U2346,30,Turismo,Sierra,337.47,3,9,0,4.16,0
U2347,19,Turismo,Sierra,153.21,15,3,5,3.34,1
U2348,22,Turismo,Costa,332.84,7,9,1,4.19,1
U2349,61,Familiar,Sierra,179.1,4,2,4,3.8,1
U2350,44,Negocios,Sierra,363.55,12,11,2,3.98,1
U2351,49,Negocios,Costa,163.35,1,2,1,3.32,0
U2352,38,Pareja,Costa,153.99,17,4,5,3.6,1
U2353,25,Negocios,Costa,216.22,4,6,3,3.81,1
U2354,55,Negocios,Sierra,307.76,4,7,2,3.66,0
U2355,25,Negocios,Costa,265.2,9,5,2,4.26,1
U2356,20,Negocios,Sierra,351.91,10,8,7,4.0,1
U2357,61,Turismo,Selva,314.81,19,8,4,3.96,1
U2358,20,Familiar,Sierra,217.24,19,3,2,3.49,1
U2359,39,Turismo,Selva,279.18,15,3,0,4.33,1
U2360,23,Turismo,Selva,214.01,17,3,2,4.31,1
U2361,19,Turismo,Costa,185.05,7,3,1,3.49,1
U2362,40,Turismo,Sierra,401.52,3,14,2,4.87,1
U2363,61,Familiar,Costa,412.07,5,10,3,4.8,1
U2364,19,Familiar,Selva,198.15,16,6,3,4.48,1
U2365,55,Negocios,Costa,374.71,7,12,3,4.65,1
U2366,34,Familiar,Selva,370.9,16,9,4,4.52,1
U2367,52,Turismo,Sierra,187.99,9,6,1,2.93,1
U2368,51,Pareja,Sierra,430.35,1,14,4,4.3,1
U2369,40,Turismo,Costa,423.09,3,12,4,4.65,1
U2370,47,Pareja,Costa,264.15,8,6,2,4.09,0
U2371,25,Familiar,Sierra,145.3,18,2,4,3.33,1
U2372,39,Negocios,Costa,275.86,18,7,6,3.88,1
U2373,61,Turismo,Selva,301.94,19,5,6,4.02,1
U2374,53,Pareja,Costa,330.45,7,4,2,3.65,0
U2375,22,Familiar,Sierra,312.51,6,7,2,4.32,0
U2376,30,Negocios,Costa,117.24,11,3,0,3.96,1
U2377,46,Familiar,Sierra,378.38,5,9,3,4.62,1
U2378,48,Turismo,Sierra,174.62,12,2,1,3.55,0
U2379,64,Negocios,Costa,384.08,1,13,5,4.01,1
U2380,33,Turismo,Costa,332.18,19,10,5,4.12,1
U2381,59,Negocios,Costa,312.08,11,9,3,4.89,1
U2382,47,Familiar,Sierra,123.9,15,2,2,3.47,1
U2383,33,Turismo,Sierra,391.26,16,11,3,4.71,1
U2384,29,Familiar,Sierra,530.26,3,13,4,4.83,1
U2385,34,Negocios,Sierra,317.23,11,10,2,4.05,1
U2386,33,Turismo,Costa,306.52,11,3,3,4.12,1
U2387,29,Negocios,Costa,249.28,10,4,2,3.93,1
U2388,25,Negocios,Costa,212.01,2,3,2,3.89,0
U2389,37,Negocios,Costa,444.97,5,14,1,4.54,0
U2390,20,Negocios,Selva,309.66,8,9,1,3.73,1
U2391,33,Turismo,Selva,231.25,13,3,5,3.35,1
U2392,47,Turismo,Costa,420.51,15,11,2,4.43,1
U2393,62,Turismo,Sierra,95.4,2,3,5,3.27,1
U2394,40,Turismo,Selva,321.59,12,2,2,4.05,0
U2395,45,Familiar,Costa,237.2,8,8,1,4.4,0
U2396,57,Pareja,Costa,412.73,19,13,5,4.82,1
U2397,22,Turismo,Costa,88.74,1,3,4,3.57,0
U2398,37,Turismo,Sierra,381.01,8,11,3,3.98,1
U2399,57,Negocios,Selva,260.24,10,6,1,3.83,1
U2400,61,Pareja,Sierra,257.73,13,6,6,3.85,1
U2401,18,Negocios,Costa,254.09,5,4,2,4.14,1
U2402,47,Turismo,Costa,226.69,9,4,3,3.53,1
U2403,38,Turismo,Sierra,487.99,10,14,0,4.06,1
U2404,37,Turismo,Selva,376.98,14,13,3,4.46,1
U2405,23,Negocios,Sierra,242.75,11,4,4,3.79,1
U2406,39,Familiar,Sierra,273.95,14,7,4,4.14,1
U2407,35,Negocios,Costa,242.58,3,5,4,3.94,0
U2408,25,Turismo,Selva,474.59,16,14,0,4.91,1
U2409,56,Negocios,Sierra,213.66,17,4,4,3.49,1
U2410,49,Negocios,Costa,211.4,5,3,5,3.69,1
U2411,50,Pareja,Sierra,403.36,7,14,3,4.53,1
U2412,33,Negocios,Costa,293.65,17,4,2,3.62,1
U2413,29,Familiar,Costa,297.52,11,5,3,4.3,1
U2414,55,Turismo,Costa,310.53,12,7,5,4.15,1
U2415,51,Negocios,Costa,248.96,2,5,0,4.44,1
U2416,31,Pareja,Costa,344.75,19,9,4,4.25,1
U2417,53,Negocios,Costa,292.58,5,4,1,4.05,1
U2418,50,Familiar,Sierra,471.73,11,13,6,5.0,1
U2419,40,Negocios,Costa,293.42,19,4,3,3.74,1
U2420,62,Familiar,Costa,221.78,7,4,4,4.56,1
U2421,19,Negocios,Costa,374.14,6,9,1,4.93,1
U2422,58,Turismo,Sierra,320.53,11,5,4,3.88,1
U2423,38,Familiar,Costa,148.13,14,2,6,3.73,1
U2424,19,Pareja,Costa,167.21,4,3,2,4.17,1
U2425,44,Pareja,Selva,474.83,8,14,6,4.89,1
U2426,26,Familiar,Sierra,332.66,9,11,4,4.54,1
U2427,18,Familiar,Selva,370.28,2,14,4,5.0,1
U2428,28,Negocios,Costa,519.8,11,14,3,5.0,1
U2429,20,Turismo,Costa,284.1,7,3,3,3.82,1
U2430,40,Turismo,Sierra,179.88,4,4,2,3.63,1
U2431,43,Turismo,Costa,233.93,14,7,3,4.19,1
U2432,21,Turismo,Costa,317.31,1,9,3,4.29,1
U2433,35,Turismo,Costa,501.49,12,13,3,4.44,1
U2434,23,Negocios,Selva,173.9,19,2,2,3.17,1
U2435,52,Turismo,Costa,376.93,5,10,2,4.05,1
U2436,39,Negocios,Selva,210.68,8,2,5,3.67,1
U2437,60,Turismo,Selva,403.1,11,11,1,4.0,1
U2438,32,Turismo,Costa,291.36,4,3,2,3.99,0
U2439,39,Familiar,Sierra,202.88,15,4,6,4.46,1
U2440,54,Familiar,Sierra,322.64,12,8,4,4.77,1
U2441,59,Turismo,Selva,383.81,10,10,1,3.72,1
U2442,29,Negocios,Costa,236.43,16,4,3,3.49,1
U2443,64,Turismo,Sierra,289.02,8,9,3,3.8,1
U2444,59,Negocios,Costa,298.56,8,10,2,3.95,1
U2445,55,Turismo,Selva,319.74,6,11,1,3.69,0
U2446,35,Turismo,Costa,364.07,3,8,4,4.32,1
U2447,62,Negocios,Costa,220.08,8,5,5,4.1,1
U2448,52,Turismo,Sierra,284.56,10,5,2,4.11,1
U2449,47,Pareja,Selva,265.43,5,5,1,3.64,0
U2450,41,Pareja,Sierra,256.79,11,7,4,3.78,1
U2451,59,Turismo,Costa,213.6,4,5,3,3.98,1
U2452,47,Negocios,Costa,290.02,17,6,5,4.05,1
U2453,31,Negocios,Selva,376.08,3,10,2,4.5,0
U2454,23,Turismo,Sierra,463.45,18,13,1,4.71,1
U2455,20,Pareja,Selva,304.88,8,8,2,3.9,1
U2456,33,Negocios,Costa,307.64,12,9,1,3.71,1
U2457,24,Familiar,Costa,288.81,16,6,7,4.83,1
U2458,31,Negocios,Sierra,354.31,14,6,2,3.8,1
U2459,26,Pareja,Selva,367.23,16,14,6,4.54,1
U2460,32,Turismo,Costa,376.68,4,12,3,3.98,0
U2461,38,Familiar,Selva,357.28,1,8,1,4.41,1
U2462,52,Turismo,Sierra,427.45,1,12,4,4.48,0
U2463,19,Turismo,Costa,491.32,15,14,7,4.93,1
U2464,44,Negocios,Costa,417.37,3,13,0,5.0,0
U2465,19,Negocios,Costa,269.38,14,9,5,4.0,1
U2466,52,Pareja,Sierra,455.77,9,10,3,4.66,1
U2467,35,Pareja,Costa,270.85,19,3,5,4.05,1
U2468,31,Familiar,Costa,237.67,8,4,3,3.97,1
U2469,37,Turismo,Selva,396.77,2,13,2,4.69,1
U2470,35,Familiar,Costa,414.32,4,13,3,4.93,1
U2471,27,Negocios,Costa,228.11,1,3,2,4.07,1
U2472,42,Turismo,Costa,381.83,11,11,5,5.0,1
U2473,19,Turismo,Sierra,327.03,5,8,3,4.1,1
U2474,42,Turismo,Sierra,519.36,2,13,4,4.6,0
U2475,50,Turismo,Costa,262.84,13,3,2,4.19,1
U2476,53,Negocios,Sierra,380.31,17,13,1,4.83,1
U2477,48,Turismo,Sierra,220.5,17,3,5,3.33,1
U2478,31,Familiar,Costa,190.64,18,3,4,3.9,1
U2479,18,Turismo,Costa,453.75,9,13,5,4.96,1
U2480,63,Negocios,Costa,457.9,6,14,5,4.78,1
U2481,33,Negocios,Costa,409.48,3,5,3,3.98,0
U2482,63,Negocios,Sierra,215.9,8,2,5,3.69,1
U2483,20,Turismo,Sierra,209.95,3,3,2,3.77,1
U2484,52,Turismo,Costa,331.03,1,4,1,3.96,0
U2485,58,Turismo,Costa,338.03,13,8,3,4.29,1
U2486,23,Turismo,Costa,318.47,5,11,6,4.21,1
U2487,42,Turismo,Sierra,188.22,16,2,4,3.15,1
U2488,30,Familiar,Costa,336.22,16,7,1,4.37,1
U2489,51,Negocios,Sierra,263.1,12,4,6,3.75,1
U2490,25,Turismo,Costa,289.14,13,4,3,3.54,1
U2491,38,Familiar,Sierra,268.78,4,5,2,3.96,1
U2492,51,Negocios,Selva,465.22,9,14,0,4.66,1
U2493,21,Negocios,Costa,190.97,16,5,4,4.19,1
U2494,42,Familiar,Costa,404.17,1,8,1,4.61,1
U2495,32,Turismo,Selva,223.6,5,4,4,3.27,0
U2496,21,Turismo,Costa,301.0,5,9,2,4.19,0
U2497,62,Negocios,Sierra,481.37,19,9,6,4.24,1
U2498,29,Turismo,Costa,500.63,9,12,2,4.97,1
U2499,49,Turismo,Sierra,438.68,8,14,2,4.48,1
U2500,49,Negocios,Costa,233.72,19,8,6,3.25,1
U2501,45,Turismo,Selva,180.73,18,3,5,4.62,1
U2502,30,Negocios,Sierra,362.27,15,6,1,4.07,1
U2503,48,Turismo,Sierra,314.37,4,7,4,4.01,0
U2504,31,Negocios,Sierra,371.38,15,13,1,3.93,1
U2505,37,Negocios,Sierra,433.61,13,11,4,3.98,1
U2506,35,Turismo,Costa,250.6,18,5,3,3.92,1
U2507,46,Negocios,Selva,428.63,5,14,3,4.66,1
U2508,23,Pareja,Selva,365.77,18,11,3,4.49,1
U2509,49,Negocios,Costa,348.63,8,6,1,4.27,1
U2510,46,Turismo,Selva,399.52,1,10,3,3.94,1
U2511,60,Negocios,Sierra,342.33,19,12,2,3.53,1
U2512,19,Turismo,Sierra,346.11,17,8,3,4.06,1
U2513,40,Pareja,Costa,222.04,2,3,3,3.63,0
U2514,36,Negocios,Costa,395.61,19,12,1,4.21,1
U2515,48,Pareja,Costa,176.05,16,2,3,3.9,1
U2516,22,Negocios,Costa,173.4,18,3,4,3.22,1
U2517,36,Familiar,Sierra,205.75,2,4,3,4.1,1
U2518,51,Turismo,Costa,431.12,6,12,4,4.24,1
U2519,27,Familiar,Costa,202.78,7,3,4,4.1,1
U2520,42,Turismo,Selva,443.91,6,12,2,4.77,1
U2521,19,Turismo,Costa,199.63,6,4,2,3.7,1
U2522,28,Negocios,Costa,429.79,9,11,0,5.0,1
U2523,48,Negocios,Costa,482.35,8,12,2,5.0,1
U2524,32,Pareja,Costa,416.29,9,12,4,4.7,1
U2525,26,Turismo,Sierra,464.88,12,13,3,4.74,1
U2526,40,Turismo,Sierra,466.83,18,13,2,4.9,1
U2527,36,Familiar,Sierra,347.09,6,10,6,4.66,1
U2528,26,Turismo,Costa,289.26,4,5,1,4.16,1
U2529,52,Pareja,Sierra,325.43,7,13,2,4.14,1
U2530,38,Familiar,Costa,238.86,18,10,6,3.97,1
U2531,26,Turismo,Costa,400.16,5,12,1,4.18,1
U2532,45,Familiar,Costa,270.55,18,4,2,4.96,1
U2533,63,Negocios,Costa,434.6,10,13,5,4.82,1
U2534,24,Turismo,Costa,231.73,8,2,3,3.69,0
U2535,33,Turismo,Costa,356.54,1,12,7,4.89,1
U2536,33,Negocios,Selva,327.46,15,6,2,3.73,1
U2537,50,Familiar,Costa,475.85,3,11,2,5.0,0
U2538,21,Pareja,Costa,359.59,15,11,1,4.49,1
U2539,21,Turismo,Costa,255.21,14,3,0,4.0,1
U2540,56,Turismo,Sierra,262.24,1,5,2,3.67,1
U2541,57,Pareja,Costa,238.75,8,3,2,3.54,0
U2542,34,Turismo,Selva,298.0,7,3,4,3.5,1
U2543,54,Turismo,Selva,477.43,9,14,1,4.42,1
U2544,56,Turismo,Costa,277.1,18,4,6,3.95,1
U2545,46,Pareja,Costa,220.16,12,6,3,3.47,1
U2546,53,Turismo,Costa,297.78,8,5,6,3.67,1
U2547,55,Familiar,Sierra,297.16,8,3,5,4.08,1
U2548,56,Familiar,Costa,370.45,6,12,1,4.8,1
U2549,54,Turismo,Costa,378.26,3,11,3,4.56,1
U2550,52,Turismo,Costa,250.96,2,3,5,3.84,1
U2551,24,Familiar,Sierra,327.92,14,7,1,5.0,1
U2552,44,Turismo,Costa,259.77,8,8,4,4.16,1
U2553,45,Familiar,Costa,447.09,6,13,3,4.93,1
U2554,39,Pareja,Sierra,377.78,4,11,1,4.34,0
U2555,31,Turismo,Sierra,257.1,5,7,2,4.17,0
U2556,24,Familiar,Selva,395.59,13,8,3,4.48,1
U2557,54,Familiar,Costa,194.71,9,2,2,4.19,1
U2558,39,Familiar,Sierra,354.69,13,7,3,4.48,1
U2559,22,Turismo,Sierra,357.96,9,12,3,4.23,1
U2560,19,Negocios,Costa,268.32,16,4,3,3.97,1
U2561,44,Turismo,Sierra,247.52,12,2,3,4.07,1
U2562,38,Turismo,Costa,337.86,2,9,2,4.4,1
U2563,55,Turismo,Selva,236.24,19,5,1,3.43,1
U2564,32,Familiar,Costa,329.2,16,11,1,4.61,1
U2565,38,Turismo,Sierra,306.57,13,9,4,3.43,1
U2566,27,Turismo,Costa,371.78,5,11,2,4.53,1
U2567,40,Negocios,Selva,367.83,6,12,1,4.73,1
U2568,56,Familiar,Costa,222.7,17,5,2,3.79,1
U2569,22,Turismo,Selva,269.0,17,5,4,3.83,1
U2570,18,Negocios,Selva,452.74,17,13,1,4.85,1
U2571,30,Turismo,Costa,448.95,3,11,4,4.98,1
U2572,38,Familiar,Selva,223.01,13,5,3,4.38,1
U2573,43,Turismo,Selva,306.69,12,7,3,3.4,1
U2574,62,Negocios,Costa,351.31,6,10,2,4.55,1
U2575,38,Pareja,Costa,258.9,13,6,1,3.57,0
U2576,35,Familiar,Sierra,423.04,14,13,3,4.5,1
U2577,54,Pareja,Costa,451.26,7,14,0,5.0,1
U2578,62,Turismo,Costa,406.93,5,11,2,4.61,1
U2579,49,Turismo,Costa,333.45,14,9,4,4.53,1
U2580,53,Familiar,Costa,411.34,18,9,1,4.49,1
U2581,34,Turismo,Costa,175.88,4,5,0,4.24,0
U2582,52,Familiar,Costa,469.33,1,12,0,5.0,1
U2583,28,Turismo,Selva,375.99,7,11,4,4.57,1
U2584,38,Turismo,Sierra,362.75,13,10,1,3.9,1
U2585,43,Negocios,Costa,371.71,4,10,3,4.79,1
U2586,21,Negocios,Sierra,318.6,13,6,4,3.84,1
U2587,51,Negocios,Sierra,261.52,4,7,1,3.69,1
U2588,35,Negocios,Selva,250.47,3,6,3,3.99,1
U2589,57,Pareja,Costa,263.9,8,4,2,4.1,1
U2590,52,Negocios,Costa,331.72,8,12,3,4.21,1
U2591,58,Turismo,Selva,348.26,17,9,2,4.76,1
U2592,46,Familiar,Selva,332.3,15,10,2,5.0,1
U2593,46,Turismo,Sierra,210.68,4,5,2,3.85,1
U2594,55,Negocios,Sierra,290.27,6,10,2,4.21,0
U2595,59,Familiar,Costa,410.81,6,10,4,4.92,1
U2596,38,Turismo,Sierra,335.69,10,8,3,3.61,1
U2597,59,Familiar,Costa,316.36,4,9,2,4.62,1
U2598,30,Familiar,Costa,230.65,9,4,3,4.19,1
U2599,58,Pareja,Selva,228.67,16,6,4,3.58,1
U2600,34,Turismo,Costa,212.07,7,4,4,3.73,1
U2601,26,Turismo,Costa,317.84,14,8,3,3.52,1
U2602,58,Turismo,Selva,308.73,6,7,5,3.64,0
U2603,18,Negocios,Costa,436.23,1,12,0,4.95,1
U2604,19,Familiar,Selva,148.58,18,4,1,4.32,1
U2605,46,Negocios,Selva,391.95,12,10,2,4.0,1
U2606,50,Turismo,Sierra,352.57,15,13,4,4.41,1
U2607,27,Familiar,Costa,216.01,1,2,3,4.36,1
U2608,57,Turismo,Costa,383.74,15,11,4,4.36,1
U2609,38,Turismo,Costa,293.45,15,4,2,4.19,1
U2610,45,Turismo,Costa,382.91,16,12,0,4.56,1
U2611,28,Familiar,Costa,433.45,1,11,1,5.0,0
U2612,51,Turismo,Selva,358.26,3,12,4,3.93,1
U2613,25,Familiar,Costa,333.05,12,8,2,4.23,0
U2614,39,Negocios,Sierra,136.98,7,4,3,3.56,1
U2615,25,Familiar,Costa,283.03,5,4,6,4.29,1
U2616,32,Familiar,Sierra,303.0,1,3,3,4.04,1
U2617,34,Negocios,Selva,337.28,1,10,2,4.35,1
U2618,40,Turismo,Costa,422.76,15,12,2,4.37,1
U2619,41,Negocios,Costa,283.29,8,5,2,3.61,0
U2620,62,Familiar,Sierra,316.9,11,11,5,4.33,1
U2621,36,Turismo,Sierra,423.61,14,14,3,4.43,1
U2622,22,Turismo,Sierra,264.98,13,7,1,3.79,1
U2623,49,Negocios,Costa,337.01,19,3,5,4.4,1
U2624,61,Negocios,Costa,424.48,12,10,3,4.78,1
U2625,18,Negocios,Selva,316.9,19,8,3,4.19,1
U2626,40,Turismo,Selva,433.36,4,11,2,4.48,1
U2627,54,Turismo,Costa,293.88,4,6,2,3.96,1
U2628,25,Familiar,Selva,357.4,3,8,4,4.16,1
U2629,30,Turismo,Costa,208.42,6,5,3,3.51,0
U2630,25,Turismo,Costa,529.74,5,14,6,4.75,1
U2631,40,Pareja,Costa,356.02,11,11,0,4.45,1
U2632,60,Familiar,Costa,425.27,9,14,3,4.7,1
U2633,18,Pareja,Sierra,357.26,3,8,4,4.17,1
U2634,62,Turismo,Costa,233.95,9,3,2,3.76,1
U2635,41,Turismo,Costa,328.91,12,8,2,4.14,1
U2636,52,Negocios,Sierra,303.08,3,5,2,4.2,0
U2637,41,Familiar,Sierra,203.04,17,5,2,3.22,1
U2638,34,Negocios,Sierra,286.66,12,2,1,3.56,0
U2639,22,Turismo,Selva,413.82,18,13,5,3.77,1
U2640,37,Turismo,Costa,234.46,4,4,2,3.94,1
U2641,38,Turismo,Sierra,376.31,10,6,2,4.28,1
U2642,57,Turismo,Sierra,247.84,18,6,1,3.39,1
U2643,48,Negocios,Sierra,267.81,8,3,6,3.32,1
U2644,63,Turismo,Costa,250.38,9,5,2,3.44,1
U2645,53,Turismo,Costa,152.35,19,2,2,3.62,1
U2646,28,Pareja,Selva,353.0,13,10,3,4.1,1
U2647,32,Familiar,Costa,222.75,6,2,5,3.96,1
U2648,36,Pareja,Selva,356.25,7,7,1,3.95,0
U2649,24,Familiar,Sierra,339.03,6,8,6,4.09,1
U2650,45,Turismo,Sierra,158.98,11,4,5,3.86,1
U2651,60,Negocios,Selva,470.63,17,13,6,4.67,1
U2652,22,Turismo,Sierra,187.33,19,2,5,3.12,1
U2653,22,Turismo,Costa,272.63,12,8,3,3.94,1
U2654,47,Turismo,Sierra,256.2,13,4,3,3.45,1
U2655,49,Turismo,Selva,517.76,18,14,2,5.0,1
U2656,25,Turismo,Costa,394.75,7,11,3,4.75,1
U2657,27,Turismo,Costa,485.02,5,13,6,4.78,1
U2658,55,Turismo,Costa,461.97,16,13,5,5.0,1
U2659,64,Negocios,Selva,329.3,4,7,2,4.44,1
U2660,49,Familiar,Costa,445.79,1,14,1,5.0,1
U2661,45,Negocios,Sierra,479.78,4,13,7,4.49,1
U2662,34,Negocios,Costa,351.24,3,7,4,4.14,0
U2663,48,Turismo,Costa,478.48,4,13,2,4.52,0
U2664,25,Turismo,Sierra,245.41,1,5,3,4.26,1
U2665,57,Turismo,Costa,488.1,12,13,5,4.52,1
U2666,42,Turismo,Sierra,435.95,13,12,2,4.73,1
U2667,26,Turismo,Sierra,256.92,2,7,2,4.07,1
U2668,19,Turismo,Selva,397.55,9,12,3,4.3,1
U2669,32,Pareja,Costa,367.89,7,11,5,5.0,1
U2670,20,Pareja,Selva,161.7,13,5,3,3.11,1
U2671,53,Turismo,Sierra,511.24,2,14,3,4.7,1
